X,Y,Z,non_zero_elements
0.0005,-0.0015,0.0385,78
0.001,-0.0015,0.0385,68
0.0015,-0.0015,0.0385,54
-0.002,-0.001,0.0385,47
-0.0015,-0.001,0.0385,68
-0.001,-0.001,0.0385,87
-0.0005,-0.001,0.0385,94
0,-0.001,0.0385,95
0.0005,-0.001,0.0385,94
0.001,-0.001,0.0385,87
0.0015,-0.001,0.0385,68
0.002,-0.001,0.0385,47
-0.002,-0.0005,0.0385,55
-0.0015,-0.0005,0.0385,78
-0.001,-0.0005,0.0385,94
-0.0005,-0.0005,0.0385,96
0,-0.0005,0.0385,96
0.0005,-0.0005,0.0385,96
0.001,-0.0005,0.0385,94
0.0015,-0.0005,0.0385,78
0.002,-0.0005,0.0385,55
-0.002,0,0.0385,59
-0.0015,0,0.0385,82
-0.001,0,0.0385,95
-0.0005,0,0.0385,96
0,0,0.0385,96
0.0005,0,0.0385,96
0.001,0,0.0385,95
0.0015,0,0.0385,82
0.002,0,0.0385,59
-0.002,0.0005,0.0385,55
-0.0015,0.0005,0.0385,78
-0.001,0.0005,0.0385,94
-0.0005,0.0005,0.0385,96
0,0.0005,0.0385,96
0.0005,0.0005,0.0385,96
0.001,0.0005,0.0385,94
0.0015,0.0005,0.0385,78
0.002,0.0005,0.0385,55
-0.002,0.001,0.0385,47
-0.0015,0.001,0.0385,68
-0.001,0.001,0.0385,87
-0.0005,0.001,0.0385,94
0,0.001,0.0385,95
0.0005,0.001,0.0385,94
0.001,0.001,0.0385,87
0.0015,0.001,0.0385,68
0.002,0.001,0.0385,47
-0.0015,0.0015,0.0385,54
-0.001,0.0015,0.0385,68
-0.0005,0.0015,0.0385,78
0,0.0015,0.0385,82
0.0005,0.0015,0.0385,78
0.001,0.0015,0.0385,68
0.0015,0.0015,0.0385,54
-0.001,0.002,0.0385,47
-0.0005,0.002,0.0385,55
0,0.002,0.0385,59
0.0005,0.002,0.0385,55
0.001,0.002,0.0385,47
-0.001,-0.002,0.039,47
-0.0005,-0.002,0.039,55
0,-0.002,0.039,59
0.0005,-0.002,0.039,55
0.001,-0.002,0.039,47
-0.0015,-0.0015,0.039,54
-0.001,-0.0015,0.039,68
-0.0005,-0.0015,0.039,78
0,-0.0015,0.039,82
0.0005,-0.0015,0.039,78
0.001,-0.0015,0.039,68
0.0015,-0.0015,0.039,54
-0.002,-0.001,0.039,47
-0.0015,-0.001,0.039,68
-0.001,-0.001,0.039,87
-0.0005,-0.001,0.039,94
0,-0.001,0.039,95
0.0005,-0.001,0.039,94
0.001,-0.001,0.039,87
0.0015,-0.001,0.039,68
0.002,-0.001,0.039,47
-0.002,-0.0005,0.039,55
-0.0015,-0.0005,0.039,78
-0.001,-0.0005,0.039,94
-0.0005,-0.0005,0.039,96
0,-0.0005,0.039,96
0.0005,-0.0005,0.039,96
0.001,-0.0005,0.039,94
0.0015,-0.0005,0.039,78
0.002,-0.0005,0.039,55
-0.002,0,0.039,59
-0.0015,0,0.039,82
-0.001,0,0.039,95
-0.0005,0,0.039,96
0,0,0.039,96
0.0005,0,0.039,96
0.001,0,0.039,95
0.0015,0,0.039,82
0.002,0,0.039,59
-0.002,0.0005,0.039,55
-0.0015,0.0005,0.039,78
-0.001,0.0005,0.039,94
-0.0005,0.0005,0.039,96
0,0.0005,0.039,96
0.0005,0.0005,0.039,96
0.001,0.0005,0.039,94
0.0015,0.0005,0.039,78
0.002,0.0005,0.039,55
-0.002,0.001,0.039,47
-0.0015,0.001,0.039,68
-0.001,0.001,0.039,87
-0.0005,0.001,0.039,94
0,0.001,0.039,95
0.0005,0.001,0.039,94
0.001,0.001,0.039,87
0.0015,0.001,0.039,68
0.002,0.001,0.039,47
-0.0015,0.0015,0.039,54
-0.001,0.0015,0.039,68
-0.0005,0.0015,0.039,78
0,0.0015,0.039,82
0.0005,0.0015,0.039,78
0.001,0.0015,0.039,68
0.0015,0.0015,0.039,54
-0.001,0.002,0.039,47
-0.0005,0.002,0.039,55
0,0.002,0.039,59
0.0005,0.002,0.039,55
0.001,0.002,0.039,47
-0.001,-0.002,0.0395,47
-0.0005,-0.002,0.0395,55
0,-0.002,0.0395,59
0.0005,-0.002,0.0395,55
0.001,-0.002,0.0395,47
-0.0015,-0.0015,0.0395,54
-0.001,-0.0015,0.0395,68
-0.0005,-0.0015,0.0395,78
0,-0.0015,0.0395,82
0.0005,-0.0015,0.0395,78
0.001,-0.0015,0.0395,68
0.0015,-0.0015,0.0395,54
-0.002,-0.001,0.0395,47
-0.0015,-0.001,0.0395,68
-0.001,-0.001,0.0395,87
-0.0005,-0.001,0.0395,94
0,-0.001,0.0395,95
0.0005,-0.001,0.0395,94
0.001,-0.001,0.0395,87
0.0015,-0.001,0.0395,68
0.002,-0.001,0.0395,47
-0.002,-0.0005,0.0395,55
-0.0015,-0.0005,0.0395,78
-0.001,-0.0005,0.0395,94
-0.0005,-0.0005,0.0395,96
0,-0.0005,0.0395,96
0.0005,-0.0005,0.0395,96
0.001,-0.0005,0.0395,94
0.0015,-0.0005,0.0395,78
0.002,-0.0005,0.0395,55
-0.002,0,0.0395,59
-0.0015,0,0.0395,82
-0.001,0,0.0395,95
-0.0005,0,0.0395,96
0,0,0.0395,96
0.0005,0,0.0395,96
0.001,0,0.0395,95
0.0015,0,0.0395,82
0.002,0,0.0395,59
-0.002,0.0005,0.0395,55
-0.0015,0.0005,0.0395,78
-0.001,0.0005,0.0395,94
-0.0005,0.0005,0.0395,96
0,0.0005,0.0395,96
0.0005,0.0005,0.0395,96
0.001,0.0005,0.0395,94
0.0015,0.0005,0.0395,78
0.002,0.0005,0.0395,55
-0.002,0.001,0.0395,47
-0.0015,0.001,0.0395,68
-0.001,0.001,0.0395,87
-0.0005,0.001,0.0395,94
0,0.001,0.0395,95
0.0005,0.001,0.0395,94
0.001,0.001,0.0395,87
0.0015,0.001,0.0395,68
0.002,0.001,0.0395,47
-0.0015,0.0015,0.0395,54
-0.001,0.0015,0.0395,68
-0.0005,0.0015,0.0395,78
0,0.0015,0.0395,82
0.0005,0.0015,0.0395,78
0.001,0.0015,0.0395,68
0.0015,0.0015,0.0395,54
-0.001,0.002,0.0395,47
-0.0005,0.002,0.0395,55
0,0.002,0.0395,59
0.0005,0.002,0.0395,55
0.001,0.002,0.0395,47
-0.001,-0.002,0.04,47
-0.0005,-0.002,0.04,55
0,-0.002,0.04,59
0.0005,-0.002,0.04,55
0.001,-0.002,0.04,47
-0.0015,-0.0015,0.04,54
-0.001,-0.0015,0.04,68
-0.0005,-0.0015,0.04,78
0,-0.0015,0.04,82
0.0005,-0.0015,0.04,78
0.001,-0.0015,0.04,68
0.0015,-0.0015,0.04,54
-0.002,-0.001,0.04,47
-0.0015,-0.001,0.04,68
-0.001,-0.001,0.04,87
-0.0005,-0.001,0.04,94
0,-0.001,0.04,95
0.0005,-0.001,0.04,94
0.001,-0.001,0.04,87
0.0015,-0.001,0.04,68
0.002,-0.001,0.04,47
-0.002,-0.0005,0.04,55
-0.0015,-0.0005,0.04,78
-0.001,-0.0005,0.04,94
-0.0005,-0.0005,0.04,96
0,-0.0005,0.04,96
0.0005,-0.0005,0.04,96
0.001,-0.0005,0.04,94
0.0015,-0.0005,0.04,78
0.002,-0.0005,0.04,55
-0.002,0,0.04,59
-0.0015,0,0.04,82
-0.001,0,0.04,95
-0.0005,0,0.04,96
0,0,0.04,96
0.0005,0,0.04,96
0.001,0,0.04,95
0.0015,0,0.04,82
0.002,0,0.04,59
-0.002,0.0005,0.04,55
-0.0015,0.0005,0.04,78
-0.001,0.0005,0.04,94
-0.0005,0.0005,0.04,96
0,0.0005,0.04,96
0.0005,0.0005,0.04,96
0.001,0.0005,0.04,94
0.0015,0.0005,0.04,78
0.002,0.0005,0.04,55
-0.002,0.001,0.04,47
-0.0015,0.001,0.04,68
-0.001,0.001,0.04,87
-0.0005,0.001,0.04,94
0,0.001,0.04,95
0.0005,0.001,0.04,94
0.001,0.001,0.04,87
0.0015,0.001,0.04,68
0.002,0.001,0.04,47
-0.0015,0.0015,0.04,54
-0.001,0.0015,0.04,68
-0.0005,0.0015,0.04,78
0,0.0015,0.04,82
0.0005,0.0015,0.04,78
0.001,0.0015,0.04,68
0.0015,0.0015,0.04,54
-0.001,0.002,0.04,47
-0.0005,0.002,0.04,55
0,0.002,0.04,59
0.0005,0.002,0.04,55
0.001,0.002,0.04,47
-0.001,-0.002,0.0405,47
-0.0005,-0.002,0.0405,55
0,-0.002,0.0405,59
0.0005,-0.002,0.0405,55
0.001,-0.002,0.0405,47
-0.0015,-0.0015,0.0405,54
-0.001,-0.0015,0.0405,68
-0.0005,-0.0015,0.0405,78
0,-0.0015,0.0405,82
0.0005,-0.0015,0.0405,78
0.001,-0.0015,0.0405,68
0.0015,-0.0015,0.0405,54
-0.002,-0.001,0.0405,47
-0.0015,-0.001,0.0405,68
-0.001,-0.001,0.0405,87
-0.0005,-0.001,0.0405,94
0,-0.001,0.0405,95
0.0005,-0.001,0.0405,94
0.001,-0.001,0.0405,87
0.0015,-0.001,0.0405,68
0.002,-0.001,0.0405,47
-0.002,-0.0005,0.0405,55
-0.0015,-0.0005,0.0405,78
-0.001,-0.0005,0.0405,94
-0.0005,-0.0005,0.0405,96
0,-0.0005,0.0405,96
0.0005,-0.0005,0.0405,96
0.001,-0.0005,0.0405,94
0.0015,-0.0005,0.0405,78
0.002,-0.0005,0.0405,55
-0.002,0,0.0405,59
-0.0015,0,0.0405,82
-0.001,0,0.0405,95
-0.0005,0,0.0405,96
0,0,0.0405,96
0.0005,0,0.0405,96
0.001,0,0.0405,95
0.0015,0,0.0405,82
0.002,0,0.0405,59
-0.002,0.0005,0.0405,55
-0.0015,0.0005,0.0405,78
-0.001,0.0005,0.0405,94
-0.0005,0.0005,0.0405,96
0,0.0005,0.0405,96
0.0005,0.0005,0.0405,96
0.001,0.0005,0.0405,94
0.0015,0.0005,0.0405,78
0.002,0.0005,0.0405,55
-0.002,0.001,0.0405,47
-0.0015,0.001,0.0405,68
-0.001,0.001,0.0405,87
-0.0005,0.001,0.0405,94
0,0.001,0.0405,95
0.0005,0.001,0.0405,94
0.001,0.001,0.0405,87
0.0015,0.001,0.0405,68
0.002,0.001,0.0405,47
-0.0015,0.0015,0.0405,54
-0.001,0.0015,0.0405,68
-0.0005,0.0015,0.0405,78
0,0.0015,0.0405,82
0.0005,0.0015,0.0405,78
0.001,0.0015,0.0405,68
0.0015,0.0015,0.0405,54
-0.001,0.002,0.0405,47
-0.0005,0.002,0.0405,55
0,0.002,0.0405,59
0.0005,0.002,0.0405,55
0.001,0.002,0.0405,47
-0.001,-0.002,0.041,47
-0.0005,-0.002,0.041,55
0,-0.002,0.041,59
0.0005,-0.002,0.041,55
0.001,-0.002,0.041,47
-0.0015,-0.0015,0.041,54
-0.001,-0.0015,0.041,68
-0.0005,-0.0015,0.041,78
0,-0.0015,0.041,82
0.0005,-0.0015,0.041,78
0.001,-0.0015,0.041,68
0.0015,-0.0015,0.041,54
-0.002,-0.001,0.041,47
-0.0015,-0.001,0.041,68
-0.001,-0.001,0.041,87
-0.0005,-0.001,0.041,94
0,-0.001,0.041,95
0.0005,-0.001,0.041,94
0.001,-0.001,0.041,87
0.0015,-0.001,0.041,68
0.002,-0.001,0.041,47
-0.002,-0.0005,0.041,55
-0.0015,-0.0005,0.041,78
-0.001,-0.0005,0.041,94
-0.0005,-0.0005,0.041,96
0,-0.0005,0.041,96
0.0005,-0.0005,0.041,96
0.001,-0.0005,0.041,94
0.0015,-0.0005,0.041,78
0.002,-0.0005,0.041,55
-0.002,0,0.041,59
-0.0015,0,0.041,82
-0.001,0,0.041,95
-0.0005,0,0.041,96
0,0,0.041,96
0.0005,0,0.041,96
0.001,0,0.041,95
0.0015,0,0.041,82
0.002,0,0.041,59
-0.002,0.0005,0.041,55
-0.0015,0.0005,0.041,78
-0.001,0.0005,0.041,94
-0.0005,0.0005,0.041,96
0,0.0005,0.041,96
0.0005,0.0005,0.041,96
0.001,0.0005,0.041,94
0.0015,0.0005,0.041,78
0.002,0.0005,0.041,55
-0.002,0.001,0.041,47
-0.0015,0.001,0.041,68
-0.001,0.001,0.041,87
-0.0005,0.001,0.041,94
0,0.001,0.041,95
0.0005,0.001,0.041,94
0.001,0.001,0.041,87
0.0015,0.001,0.041,68
0.002,0.001,0.041,47
-0.0015,0.0015,0.041,54
-0.001,0.0015,0.041,68
-0.0005,0.0015,0.041,78
0,0.0015,0.041,82
0.0005,0.0015,0.041,78
0.001,0.0015,0.041,68
0.0015,0.0015,0.041,54
-0.001,0.002,0.041,47
-0.0005,0.002,0.041,55
0,0.002,0.041,59
0.0005,0.002,0.041,55
0.001,0.002,0.041,47
-0.001,-0.002,0.0415,48
-0.0005,-0.002,0.0415,56
0,-0.002,0.0415,60
0.0005,-0.002,0.0415,56
0.001,-0.002,0.0415,48
-0.0015,-0.0015,0.0415,55
-0.001,-0.0015,0.0415,69
-0.0005,-0.0015,0.0415,79
0,-0.0015,0.0415,83
0.0005,-0.0015,0.0415,79
0.001,-0.0015,0.0415,69
0.0015,-0.0015,0.0415,55
-0.002,-0.001,0.0415,48
-0.0015,-0.001,0.0415,69
-0.001,-0.001,0.0415,88
-0.0005,-0.001,0.0415,95
0,-0.001,0.0415,96
0.0005,-0.001,0.0415,95
0.001,-0.001,0.0415,88
0.0015,-0.001,0.0415,69
0.002,-0.001,0.0415,48
-0.002,-0.0005,0.0415,56
-0.0015,-0.0005,0.0415,79
-0.001,-0.0005,0.0415,95
-0.0005,-0.0005,0.0415,97
0,-0.0005,0.0415,97
0.0005,-0.0005,0.0415,97
0.001,-0.0005,0.0415,95
0.0015,-0.0005,0.0415,79
0.002,-0.0005,0.0415,56
-0.002,0,0.0415,60
-0.0015,0,0.0415,83
-0.001,0,0.0415,96
-0.0005,0,0.0415,97
0,0,0.0415,97
0.0005,0,0.0415,97
0.001,0,0.0415,96
0.0015,0,0.0415,83
0.002,0,0.0415,60
-0.002,0.0005,0.0415,56
-0.0015,0.0005,0.0415,79
-0.001,0.0005,0.0415,95
-0.0005,0.0005,0.0415,97
0,0.0005,0.0415,97
0.0005,0.0005,0.0415,97
0.001,0.0005,0.0415,95
0.0015,0.0005,0.0415,79
0.002,0.0005,0.0415,56
-0.002,0.001,0.0415,48
-0.0015,0.001,0.0415,69
-0.001,0.001,0.0415,88
-0.0005,0.001,0.0415,95
0,0.001,0.0415,96
0.0005,0.001,0.0415,95
0.001,0.001,0.0415,88
0.0015,0.001,0.0415,69
0.002,0.001,0.0415,48
-0.0015,0.0015,0.0415,55
-0.001,0.0015,0.0415,69
-0.0005,0.0015,0.0415,79
0,0.0015,0.0415,83
0.0005,0.0015,0.0415,79
0.001,0.0015,0.0415,69
0.0015,0.0015,0.0415,55
-0.001,0.002,0.0415,48
-0.0005,0.002,0.0415,56
0,0.002,0.0415,60
0.0005,0.002,0.0415,56
0.001,0.002,0.0415,48
-0.001,-0.002,0.042,51
-0.0005,-0.002,0.042,60
0,-0.002,0.042,64
0.0005,-0.002,0.042,60
0.001,-0.002,0.042,51
-0.0015,-0.0015,0.042,59
-0.001,-0.0015,0.042,74
-0.0005,-0.0015,0.042,84
0,-0.0015,0.042,89
0.0005,-0.0015,0.042,84
0.001,-0.0015,0.042,74
0.0015,-0.0015,0.042,59
-0.002,-0.001,0.042,51
-0.0015,-0.001,0.042,74
-0.001,-0.001,0.042,94
-0.0005,-0.001,0.042,100
0,-0.001,0.042,100
0.0005,-0.001,0.042,100
0.001,-0.001,0.042,94
0.0015,-0.001,0.042,74
0.002,-0.001,0.042,51
-0.002,-0.0005,0.042,60
-0.0015,-0.0005,0.042,84
-0.001,-0.0005,0.042,100
-0.0005,-0.0005,0.042,100
0,-0.0005,0.042,100
0.0005,-0.0005,0.042,100
0.001,-0.0005,0.042,100
0.0015,-0.0005,0.042,84
0.002,-0.0005,0.042,60
-0.002,0,0.042,64
-0.0015,0,0.042,89
-0.001,0,0.042,100
-0.0005,0,0.042,100
0,0,0.042,100
0.0005,0,0.042,100
0.001,0,0.042,100
0.0015,0,0.042,89
0.002,0,0.042,64
-0.002,0.0005,0.042,60
-0.0015,0.0005,0.042,84
-0.001,0.0005,0.042,100
-0.0005,0.0005,0.042,100
0,0.0005,0.042,100
0.0005,0.0005,0.042,100
0.001,0.0005,0.042,100
0.0015,0.0005,0.042,84
0.002,0.0005,0.042,60
-0.002,0.001,0.042,51
-0.0015,0.001,0.042,74
-0.001,0.001,0.042,94
-0.0005,0.001,0.042,100
0,0.001,0.042,100
0.0005,0.001,0.042,100
0.001,0.001,0.042,94
0.0015,0.001,0.042,74
0.002,0.001,0.042,51
-0.0015,0.0015,0.042,59
-0.001,0.0015,0.042,74
-0.0005,0.0015,0.042,84
0,0.0015,0.042,89
0.0005,0.0015,0.042,84
0.001,0.0015,0.042,74
0.0015,0.0015,0.042,59
-0.001,0.002,0.042,51
-0.0005,0.002,0.042,60
0,0.002,0.042,64
0.0005,0.002,0.042,60
0.001,0.002,0.042,51
-0.001,-0.002,0.0425,53
-0.0005,-0.002,0.0425,62
0,-0.002,0.0425,66
0.0005,-0.002,0.0425,62
0.001,-0.002,0.0425,53
-0.0015,-0.0015,0.0425,60
-0.001,-0.0015,0.0425,76
-0.0005,-0.0015,0.0425,86
0,-0.0015,0.0425,91
0.0005,-0.0015,0.0425,86
0.001,-0.0015,0.0425,76
0.0015,-0.0015,0.0425,60
-0.002,-0.001,0.0425,53
-0.0015,-0.001,0.0425,76
-0.001,-0.001,0.0425,97
-0.0005,-0.001,0.0425,100
0,-0.001,0.0425,100
0.0005,-0.001,0.0425,100
0.001,-0.001,0.0425,97
0.0015,-0.001,0.0425,76
0.002,-0.001,0.0425,53
-0.002,-0.0005,0.0425,62
-0.0015,-0.0005,0.0425,86
-0.001,-0.0005,0.0425,100
-0.0005,-0.0005,0.0425,100
0,-0.0005,0.0425,100
0.0005,-0.0005,0.0425,100
0.001,-0.0005,0.0425,100
0.0015,-0.0005,0.0425,86
0.002,-0.0005,0.0425,62
-0.002,0,0.0425,66
-0.0015,0,0.0425,91
-0.001,0,0.0425,100
-0.0005,0,0.0425,100
0,0,0.0425,100
0.0005,0,0.0425,100
0.001,0,0.0425,100
0.0015,0,0.0425,91
0.002,0,0.0425,66
-0.002,0.0005,0.0425,62
-0.0015,0.0005,0.0425,86
-0.001,0.0005,0.0425,100
-0.0005,0.0005,0.0425,100
0,0.0005,0.0425,100
0.0005,0.0005,0.0425,100
0.001,0.0005,0.0425,100
0.0015,0.0005,0.0425,86
0.002,0.0005,0.0425,62
-0.002,0.001,0.0425,53
-0.0015,0.001,0.0425,76
-0.001,0.001,0.0425,97
-0.0005,0.001,0.0425,100
0,0.001,0.0425,100
0.0005,0.001,0.0425,100
0.001,0.001,0.0425,97
0.0015,0.001,0.0425,76
0.002,0.001,0.0425,53
-0.0015,0.0015,0.0425,60
-0.001,0.0015,0.0425,76
-0.0005,0.0015,0.0425,86
0,0.0015,0.0425,91
0.0005,0.0015,0.0425,86
0.001,0.0015,0.0425,76
0.0015,0.0015,0.0425,60
-0.001,0.002,0.0425,53
-0.0005,0.002,0.0425,62
0,0.002,0.0425,66
0.0005,0.002,0.0425,62
0.001,0.002,0.0425,53
-0.001,-0.002,0.043,53
-0.0005,-0.002,0.043,62
0,-0.002,0.043,66
0.0005,-0.002,0.043,62
0.001,-0.002,0.043,53
-0.0015,-0.0015,0.043,60
-0.001,-0.0015,0.043,76
-0.0005,-0.0015,0.043,86
0,-0.0015,0.043,91
0.0005,-0.0015,0.043,86
0.001,-0.0015,0.043,76
0.0015,-0.0015,0.043,60
-0.002,-0.001,0.043,53
-0.0015,-0.001,0.043,76
-0.001,-0.001,0.043,97
-0.0005,-0.001,0.043,100
0,-0.001,0.043,100
0.0005,-0.001,0.043,100
0.001,-0.001,0.043,97
0.0015,-0.001,0.043,76
0.002,-0.001,0.043,53
-0.002,-0.0005,0.043,62
-0.0015,-0.0005,0.043,86
-0.001,-0.0005,0.043,100
-0.0005,-0.0005,0.043,100
0,-0.0005,0.043,100
0.0005,-0.0005,0.043,100
0.001,-0.0005,0.043,100
0.0015,-0.0005,0.043,86
0.002,-0.0005,0.043,62
-0.002,0,0.043,66
-0.0015,0,0.043,91
-0.001,0,0.043,100
-0.0005,0,0.043,100
0,0,0.043,100
0.0005,0,0.043,100
0.001,0,0.043,100
0.0015,0,0.043,91
0.002,0,0.043,66
-0.002,0.0005,0.043,62
-0.0015,0.0005,0.043,86
-0.001,0.0005,0.043,100
-0.0005,0.0005,0.043,100
0,0.0005,0.043,100
0.0005,0.0005,0.043,100
0.001,0.0005,0.043,100
0.0015,0.0005,0.043,86
0.002,0.0005,0.043,62
-0.002,0.001,0.043,53
-0.0015,0.001,0.043,76
-0.001,0.001,0.043,97
-0.0005,0.001,0.043,100
0,0.001,0.043,100
0.0005,0.001,0.043,100
0.001,0.001,0.043,97
0.0015,0.001,0.043,76
0.002,0.001,0.043,53
-0.0015,0.0015,0.043,60
-0.001,0.0015,0.043,76
-0.0005,0.0015,0.043,86
0,0.0015,0.043,91
0.0005,0.0015,0.043,86
0.001,0.0015,0.043,76
0.0015,0.0015,0.043,60
-0.001,0.002,0.043,53
-0.0005,0.002,0.043,62
0,0.002,0.043,66
0.0005,0.002,0.043,62
0.001,0.002,0.043,53
-0.001,-0.002,0.0435,51
-0.0005,-0.002,0.0435,60
0,-0.002,0.0435,64
0.0005,-0.002,0.0435,60
0.001,-0.002,0.0435,51
-0.0015,-0.0015,0.0435,59
-0.001,-0.0015,0.0435,74
-0.0005,-0.0015,0.0435,84
0,-0.0015,0.0435,89
0.0005,-0.0015,0.0435,84
0.001,-0.0015,0.0435,74
0.0015,-0.0015,0.0435,59
-0.002,-0.001,0.0435,51
-0.0015,-0.001,0.0435,74
-0.001,-0.001,0.0435,94
-0.0005,-0.001,0.0435,100
0,-0.001,0.0435,100
0.0005,-0.001,0.0435,100
0.001,-0.001,0.0435,94
0.0015,-0.001,0.0435,74
0.002,-0.001,0.0435,51
-0.002,-0.0005,0.0435,60
-0.0015,-0.0005,0.0435,84
-0.001,-0.0005,0.0435,100
-0.0005,-0.0005,0.0435,100
0,-0.0005,0.0435,100
0.0005,-0.0005,0.0435,100
0.001,-0.0005,0.0435,100
0.0015,-0.0005,0.0435,84
0.002,-0.0005,0.0435,60
-0.002,0,0.0435,64
-0.0015,0,0.0435,89
-0.001,0,0.0435,100
-0.0005,0,0.0435,100
0,0,0.0435,100
0.0005,0,0.0435,100
0.001,0,0.0435,100
0.0015,0,0.0435,89
0.002,0,0.0435,64
-0.002,0.0005,0.0435,60
-0.0015,0.0005,0.0435,84
-0.001,0.0005,0.0435,100
-0.0005,0.0005,0.0435,100
0,0.0005,0.0435,100
0.0005,0.0005,0.0435,100
0.001,0.0005,0.0435,100
0.0015,0.0005,0.0435,84
0.002,0.0005,0.0435,60
-0.002,0.001,0.0435,51
-0.0015,0.001,0.0435,74
-0.001,0.001,0.0435,94
-0.0005,0.001,0.0435,100
0,0.001,0.0435,100
0.0005,0.001,0.0435,100
0.001,0.001,0.0435,94
0.0015,0.001,0.0435,74
0.002,0.001,0.0435,51
-0.0015,0.0015,0.0435,59
-0.001,0.0015,0.0435,74
-0.0005,0.0015,0.0435,84
0,0.0015,0.0435,89
0.0005,0.0015,0.0435,84
0.001,0.0015,0.0435,74
0.0015,0.0015,0.0435,59
-0.001,0.002,0.0435,51
-0.0005,0.002,0.0435,60
0,0.002,0.0435,64
0.0005,0.002,0.0435,60
0.001,0.002,0.0435,51
-0.001,-0.002,0.044,48
-0.0005,-0.002,0.044,56
0,-0.002,0.044,60
0.0005,-0.002,0.044,56
0.001,-0.002,0.044,48
-0.0015,-0.0015,0.044,55
-0.001,-0.0015,0.044,69
-0.0005,-0.0015,0.044,79
0,-0.0015,0.044,83
0.0005,-0.0015,0.044,79
0.001,-0.0015,0.044,69
0.0015,-0.0015,0.044,55
-0.002,-0.001,0.044,48
-0.0015,-0.001,0.044,69
-0.001,-0.001,0.044,88
-0.0005,-0.001,0.044,95
0,-0.001,0.044,96
0.0005,-0.001,0.044,95
0.001,-0.001,0.044,88
0.0015,-0.001,0.044,69
0.002,-0.001,0.044,48
-0.002,-0.0005,0.044,56
-0.0015,-0.0005,0.044,79
-0.001,-0.0005,0.044,95
-0.0005,-0.0005,0.044,97
0,-0.0005,0.044,97
0.0005,-0.0005,0.044,97
0.001,-0.0005,0.044,95
0.0015,-0.0005,0.044,79
0.002,-0.0005,0.044,56
-0.002,0,0.044,60
-0.0015,0,0.044,83
-0.001,0,0.044,96
-0.0005,0,0.044,97
0,0,0.044,97
0.0005,0,0.044,97
0.001,0,0.044,96
0.0015,0,0.044,83
0.002,0,0.044,60
-0.002,0.0005,0.044,56
-0.0015,0.0005,0.044,79
-0.001,0.0005,0.044,95
-0.0005,0.0005,0.044,97
0,0.0005,0.044,97
0.0005,0.0005,0.044,97
0.001,0.0005,0.044,95
0.0015,0.0005,0.044,79
0.002,0.0005,0.044,56
-0.002,0.001,0.044,48
-0.0015,0.001,0.044,69
-0.001,0.001,0.044,88
-0.0005,0.001,0.044,95
0,0.001,0.044,96
0.0005,0.001,0.044,95
0.001,0.001,0.044,88
0.0015,0.001,0.044,69
0.002,0.001,0.044,48
-0.0015,0.0015,0.044,55
-0.001,0.0015,0.044,69
-0.0005,0.0015,0.044,79
0,0.0015,0.044,83
0.0005,0.0015,0.044,79
0.001,0.0015,0.044,69
0.0015,0.0015,0.044,55
-0.001,0.002,0.044,48
-0.0005,0.002,0.044,56
0,0.002,0.044,60
0.0005,0.002,0.044,56
0.001,0.002,0.044,48
-0.001,-0.002,0.0445,47
-0.0005,-0.002,0.0445,55
0,-0.002,0.0445,59
0.0005,-0.002,0.0445,55
0.001,-0.002,0.0445,47
-0.0015,-0.0015,0.0445,54
-0.001,-0.0015,0.0445,68
-0.0005,-0.0015,0.0445,78
0,-0.0015,0.0445,82
0.0005,-0.0015,0.0445,78
0.001,-0.0015,0.0445,68
0.0015,-0.0015,0.0445,54
-0.002,-0.001,0.0445,47
-0.0015,-0.001,0.0445,68
-0.001,-0.001,0.0445,87
-0.0005,-0.001,0.0445,94
0,-0.001,0.0445,95
0.0005,-0.001,0.0445,94
0.001,-0.001,0.0445,87
0.0015,-0.001,0.0445,68
0.002,-0.001,0.0445,47
-0.002,-0.0005,0.0445,55
-0.0015,-0.0005,0.0445,78
-0.001,-0.0005,0.0445,94
-0.0005,-0.0005,0.0445,96
0,-0.0005,0.0445,96
0.0005,-0.0005,0.0445,96
0.001,-0.0005,0.0445,94
0.0015,-0.0005,0.0445,78
0.002,-0.0005,0.0445,55
-0.002,0,0.0445,59
-0.0015,0,0.0445,82
-0.001,0,0.0445,95
-0.0005,0,0.0445,96
0,0,0.0445,96
0.0005,0,0.0445,96
0.001,0,0.0445,95
0.0015,0,0.0445,82
0.002,0,0.0445,59
-0.002,0.0005,0.0445,55
-0.0015,0.0005,0.0445,78
-0.001,0.0005,0.0445,94
-0.0005,0.0005,0.0445,96
0,0.0005,0.0445,96
0.0005,0.0005,0.0445,96
0.001,0.0005,0.0445,94
0.0015,0.0005,0.0445,78
0.002,0.0005,0.0445,55
-0.002,0.001,0.0445,47
-0.0015,0.001,0.0445,68
-0.001,0.001,0.0445,87
-0.0005,0.001,0.0445,94
0,0.001,0.0445,95
0.0005,0.001,0.0445,94
0.001,0.001,0.0445,87
0.0015,0.001,0.0445,68
0.002,0.001,0.0445,47
-0.0015,0.0015,0.0445,54
-0.001,0.0015,0.0445,68
-0.0005,0.0015,0.0445,78
0,0.0015,0.0445,82
0.0005,0.0015,0.0445,78
0.001,0.0015,0.0445,68
0.0015,0.0015,0.0445,54
-0.001,0.002,0.0445,47
