X,Y,Z,Velocity
-0.002,0,0.019,0
-0.0015,0,0.019,0.400044
-0.001,0,0.019,0.390454
-0.0005,0,0.019,0.381865
0,0,0.019,0.378608
0.0005,0,0.019,0.378386
0.001,0,0.019,0.388011
0.0015,0,0.019,0.395993
0.002,0,0.019,0
-0.002,0.0005,0.019,0
-0.0015,0.0005,0.019,0.390676
-0.001,0.0005,0.019,0.382318
-0.0005,0.0005,0.019,0.369007
0,0.0005,0.019,0.365606
0.0005,0.0005,0.019,0.372921
0.001,0.0005,0.019,0.387003
0.0015,0.0005,0.019,0.395584
0.002,0.0005,0.019,0
-0.002,0.001,0.019,0
-0.0015,0.001,0.019,0
-0.001,0.001,0.019,0.386512
-0.0005,0.001,0.019,0.376745
0,0.001,0.019,0.373233
0.0005,0.001,0.019,0.383865
0.001,0.001,0.019,0.38999
0.0015,0.001,0.019,0
0.002,0.001,0.019,0
-0.0015,0.0015,0.019,0
-0.001,0.0015,0.019,0
-0.0005,0.0015,0.019,0.387283
0,0.0015,0.019,0.385922
0.0005,0.0015,0.019,0.398174
0.001,0.0015,0.019,0
0.0015,0.0015,0.019,0
-0.001,0.002,0.019,0
-0.0005,0.002,0.019,0
0,0.002,0.019,0
0.0005,0.002,0.019,0
0.001,0.002,0.019,0
-0.001,-0.002,0.0195,0
-0.0005,-0.002,0.0195,0
0,-0.002,0.0195,0
0.0005,-0.002,0.0195,0
0.001,-0.002,0.0195,0
-0.0015,-0.0015,0.0195,0
-0.001,-0.0015,0.0195,0
-0.0005,-0.0015,0.0195,0.392224
0,-0.0015,0.0195,0.395078
0.0005,-0.0015,0.0195,0.399873
0.001,-0.0015,0.0195,0
0.0015,-0.0015,0.0195,0
-0.002,-0.001,0.0195,0
-0.0015,-0.001,0.0195,0
-0.001,-0.001,0.0195,0.411268
-0.0005,-0.001,0.0195,0.404128
0,-0.001,0.0195,0.39705
0.0005,-0.001,0.0195,0.398245
0.001,-0.001,0.0195,0.405399
0.0015,-0.001,0.0195,0
0.002,-0.001,0.0195,0
-0.002,-0.0005,0.0195,0
-0.0015,-0.0005,0.0195,0.408393
-0.001,-0.0005,0.0195,0.412613
-0.0005,-0.0005,0.0195,0.411021
0,-0.0005,0.0195,0.40161
0.0005,-0.0005,0.0195,0.396835
0.001,-0.0005,0.0195,0.399733
0.0015,-0.0005,0.0195,0.390023
0.002,-0.0005,0.0195,0
-0.002,0,0.0195,0
-0.0015,0,0.0195,0.401523
-0.001,0,0.0195,0.401924
-0.0005,0,0.0195,0.395999
0,0,0.0195,0.383183
0.0005,0,0.0195,0.377186
0.001,0,0.0195,0.380184
0.0015,0,0.0195,0.367353
0.002,0,0.0195,0
-0.002,0.0005,0.0195,0
-0.0015,0.0005,0.0195,0.386619
-0.001,0.0005,0.0195,0.381614
-0.0005,0.0005,0.0195,0.36202
0,0.0005,0.0195,0.347073
0.0005,0.0005,0.0195,0.351098
0.001,0.0005,0.0195,0.360426
0.0015,0.0005,0.0195,0.351621
0.002,0.0005,0.0195,0
-0.002,0.001,0.0195,0
-0.0015,0.001,0.0195,0
-0.001,0.001,0.0195,0.369134
-0.0005,0.001,0.0195,0.355854
0,0.001,0.0195,0.347099
0.0005,0.001,0.0195,0.349818
0.001,0.001,0.0195,0.356173
0.0015,0.001,0.0195,0
0.002,0.001,0.0195,0
-0.0015,0.0015,0.0195,0
-0.001,0.0015,0.0195,0
-0.0005,0.0015,0.0195,0.372062
0,0.0015,0.0195,0.374868
0.0005,0.0015,0.0195,0.376
0.001,0.0015,0.0195,0
0.0015,0.0015,0.0195,0
-0.001,0.002,0.0195,0
-0.0005,0.002,0.0195,0
0,0.002,0.0195,0
0.0005,0.002,0.0195,0
0.001,0.002,0.0195,0
-0.001,-0.002,0.02,0
-0.0005,-0.002,0.02,0
0,-0.002,0.02,0
0.0005,-0.002,0.02,0
0.001,-0.002,0.02,0
-0.0015,-0.0015,0.02,0
-0.001,-0.0015,0.02,0
-0.0005,-0.0015,0.02,0.357035
0,-0.0015,0.02,0.372218
0.0005,-0.0015,0.02,0.385729
0.001,-0.0015,0.02,0
0.0015,-0.0015,0.02,0
-0.002,-0.001,0.02,0
-0.0015,-0.001,0.02,0
-0.001,-0.001,0.02,0.37437
-0.0005,-0.001,0.02,0.36951
0,-0.001,0.02,0.373463
0.0005,-0.001,0.02,0.380124
0.001,-0.001,0.02,0.381752
0.0015,-0.001,0.02,0
0.002,-0.001,0.02,0
-0.002,-0.0005,0.02,0
-0.0015,-0.0005,0.02,0.37047
-0.001,-0.0005,0.02,0.37553
-0.0005,-0.0005,0.02,0.373684
0,-0.0005,0.02,0.372218
0.0005,-0.0005,0.02,0.372133
0.001,-0.0005,0.02,0.371295
0.0015,-0.0005,0.02,0.368792
0.002,-0.0005,0.02,0
-0.002,0,0.02,0
-0.0015,0,0.02,0.366863
-0.001,0,0.02,0.376486
-0.0005,0,0.02,0.384054
0,0,0.02,0.379238
0.0005,0,0.02,0.365682
0.001,0,0.02,0.352121
0.0015,0,0.02,0.345572
0.002,0,0.02,0
-0.002,0.0005,0.02,0
-0.0015,0.0005,0.02,0.366636
-0.001,0.0005,0.02,0.368962
-0.0005,0.0005,0.02,0.374999
0,0.0005,0.02,0.367501
0.0005,0.0005,0.02,0.351445
0.001,0.0005,0.02,0.333493
0.0015,0.0005,0.02,0.327284
0.002,0.0005,0.02,0
-0.002,0.001,0.02,0
-0.0015,0.001,0.02,0
-0.001,0.001,0.02,0.358497
-0.0005,0.001,0.02,0.361123
0,0.001,0.02,0.355269
0.0005,0.001,0.02,0.341212
0.001,0.001,0.02,0.329256
0.0015,0.001,0.02,0
0.002,0.001,0.02,0
-0.0015,0.0015,0.02,0
-0.001,0.0015,0.02,0
-0.0005,0.0015,0.02,0.366698
0,0.0015,0.02,0.365596
0.0005,0.0015,0.02,0.35462
0.001,0.0015,0.02,0
0.0015,0.0015,0.02,0
-0.001,0.002,0.02,0
-0.0005,0.002,0.02,0
0,0.002,0.02,0
0.0005,0.002,0.02,0
0.001,0.002,0.02,0
-0.001,-0.002,0.0205,0
-0.0005,-0.002,0.0205,0
0,-0.002,0.0205,0
0.0005,-0.002,0.0205,0
0.001,-0.002,0.0205,0
-0.0015,-0.0015,0.0205,0
-0.001,-0.0015,0.0205,0
-0.0005,-0.0015,0.0205,0.326051
0,-0.0015,0.0205,0.335439
0.0005,-0.0015,0.0205,0.341712
0.001,-0.0015,0.0205,0
0.0015,-0.0015,0.0205,0
-0.002,-0.001,0.0205,0
-0.0015,-0.001,0.0205,0
-0.001,-0.001,0.0205,0.322459
-0.0005,-0.001,0.0205,0.32797
0,-0.001,0.0205,0.33744
0.0005,-0.001,0.0205,0.338035
0.001,-0.001,0.0205,0.331893
0.0015,-0.001,0.0205,0
0.002,-0.001,0.0205,0
-0.002,-0.0005,0.0205,0
-0.0015,-0.0005,0.0205,0.314491
-0.001,-0.0005,0.0205,0.318809
-0.0005,-0.0005,0.0205,0.321209
0,-0.0005,0.0205,0.325512
0.0005,-0.0005,0.0205,0.326022
0.001,-0.0005,0.0205,0.326742
0.0015,-0.0005,0.0205,0.343901
0.002,-0.0005,0.0205,0
-0.002,0,0.0205,0
-0.0015,0,0.0205,0.315083
-0.001,0,0.0205,0.321891
-0.0005,0,0.0205,0.332802
0,0,0.0205,0.336577
0.0005,0,0.0205,0.332691
0.001,0,0.0205,0.329903
0.0015,0,0.0205,0.350828
0.002,0,0.0205,0
-0.002,0.0005,0.0205,0
-0.0015,0.0005,0.0205,0.325394
-0.001,0.0005,0.0205,0.329024
-0.0005,0.0005,0.0205,0.352906
0,0.0005,0.0205,0.362005
0.0005,0.0005,0.0205,0.347954
0.001,0.0005,0.0205,0.334562
0.0015,0.0005,0.0205,0.348814
0.002,0.0005,0.0205,0
-0.002,0.001,0.0205,0
-0.0015,0.001,0.0205,0
-0.001,0.001,0.0205,0.340629
-0.0005,0.001,0.0205,0.361348
0,0.001,0.0205,0.365738
0.0005,0.001,0.0205,0.349305
0.001,0.001,0.0205,0.332522
0.0015,0.001,0.0205,0
0.002,0.001,0.0205,0
-0.0015,0.0015,0.0205,0
-0.001,0.0015,0.0205,0
-0.0005,0.0015,0.0205,0.365542
0,0.0015,0.0205,0.358977
0.0005,0.0015,0.0205,0.337795
0.001,0.0015,0.0205,0
0.0015,0.0015,0.0205,0
-0.001,0.002,0.0205,0
-0.0005,0.002,0.0205,0
0,0.002,0.0205,0
0.0005,0.002,0.0205,0
0.001,0.002,0.0205,0
-0.001,-0.002,0.021,0
-0.0005,-0.002,0.021,0
0,-0.002,0.021,0
0.0005,-0.002,0.021,0
0.001,-0.002,0.021,0
-0.0015,-0.0015,0.021,0
-0.001,-0.0015,0.021,0
-0.0005,-0.0015,0.021,0.298699
0,-0.0015,0.021,0.302921
0.0005,-0.0015,0.021,0.303577
0.001,-0.0015,0.021,0
0.0015,-0.0015,0.021,0
-0.002,-0.001,0.021,0
-0.0015,-0.001,0.021,0
-0.001,-0.001,0.021,0.289832
-0.0005,-0.001,0.021,0.296292
0,-0.001,0.021,0.30745
0.0005,-0.001,0.021,0.309657
0.001,-0.001,0.021,0.305901
0.0015,-0.001,0.021,0
0.002,-0.001,0.021,0
-0.002,-0.0005,0.021,0
-0.0015,-0.0005,0.021,0.286928
-0.001,-0.0005,0.021,0.291454
-0.0005,-0.0005,0.021,0.299151
0,-0.0005,0.021,0.304934
0.0005,-0.0005,0.021,0.307562
0.001,-0.0005,0.021,0.317812
0.0015,-0.0005,0.021,0.32575
0.002,-0.0005,0.021,0
-0.002,0,0.021,0
-0.0015,0,0.021,0.291362
-0.001,0,0.021,0.299276
-0.0005,0,0.021,0.307492
0,0,0.021,0.306676
0.0005,0,0.021,0.314178
0.001,0,0.021,0.331417
0.0015,0,0.021,0.343213
0.002,0,0.021,0
-0.002,0.0005,0.021,0
-0.0015,0.0005,0.021,0.29586
-0.001,0.0005,0.021,0.30754
-0.0005,0.0005,0.021,0.320267
0,0.0005,0.021,0.32208
0.0005,0.0005,0.021,0.325507
0.001,0.0005,0.021,0.337237
0.0015,0.0005,0.021,0.348393
0.002,0.0005,0.021,0
-0.002,0.001,0.021,0
-0.0015,0.001,0.021,0
-0.001,0.001,0.021,0.312997
-0.0005,0.001,0.021,0.331034
0,0.001,0.021,0.333575
0.0005,0.001,0.021,0.330063
0.001,0.001,0.021,0.331377
0.0015,0.001,0.021,0
0.002,0.001,0.021,0
-0.0015,0.0015,0.021,0
-0.001,0.0015,0.021,0
-0.0005,0.0015,0.021,0.323453
0,0.0015,0.021,0.32083
0.0005,0.0015,0.021,0.315245
0.001,0.0015,0.021,0
0.0015,0.0015,0.021,0
-0.001,0.002,0.021,0
-0.0005,0.002,0.021,0
0,0.002,0.021,0
0.0005,0.002,0.021,0
0.001,0.002,0.021,0
-0.001,-0.002,0.0215,0
-0.0005,-0.002,0.0215,0
0,-0.002,0.0215,0
0.0005,-0.002,0.0215,0
0.001,-0.002,0.0215,0
-0.0015,-0.0015,0.0215,0
-0.001,-0.0015,0.0215,0
-0.0005,-0.0015,0.0215,0.294898
0,-0.0015,0.0215,0.290311
0.0005,-0.0015,0.0215,0.284177
0.001,-0.0015,0.0215,0
0.0015,-0.0015,0.0215,0
-0.002,-0.001,0.0215,0
-0.0015,-0.001,0.0215,0
-0.001,-0.001,0.0215,0.28645
-0.0005,-0.001,0.0215,0.286403
0,-0.001,0.0215,0.28453
0.0005,-0.001,0.0215,0.284296
0.001,-0.001,0.0215,0.282566
0.0015,-0.001,0.0215,0
0.002,-0.001,0.0215,0
-0.002,-0.0005,0.0215,0
-0.0015,-0.0005,0.0215,0.283942
-0.001,-0.0005,0.0215,0.287464
-0.0005,-0.0005,0.0215,0.288102
0,-0.0005,0.0215,0.288021
0.0005,-0.0005,0.0215,0.293838
0.001,-0.0005,0.0215,0.300447
0.0015,-0.0005,0.0215,0.297427
0.002,-0.0005,0.0215,0
-0.002,0,0.0215,0
-0.0015,0,0.0215,0.285843
-0.001,0,0.0215,0.290449
-0.0005,0,0.0215,0.292626
0,0,0.0215,0.291758
0.0005,0,0.0215,0.300204
0.001,0,0.0215,0.311387
0.0015,0,0.0215,0.311756
0.002,0,0.0215,0
-0.002,0.0005,0.0215,0
-0.0015,0.0005,0.0215,0.285673
-0.001,0.0005,0.0215,0.295557
-0.0005,0.0005,0.0215,0.299036
0,0.0005,0.0215,0.296332
0.0005,0.0005,0.0215,0.300724
0.001,0.0005,0.0215,0.307246
0.0015,0.0005,0.0215,0.315187
0.002,0.0005,0.0215,0
-0.002,0.001,0.0215,0
-0.0015,0.001,0.0215,0
-0.001,0.001,0.0215,0.292264
-0.0005,0.001,0.0215,0.29695
0,0.001,0.0215,0.299532
0.0005,0.001,0.0215,0.302967
0.001,0.001,0.0215,0.308347
0.0015,0.001,0.0215,0
0.002,0.001,0.0215,0
-0.0015,0.0015,0.0215,0
-0.001,0.0015,0.0215,0
-0.0005,0.0015,0.0215,0.27856
0,0.0015,0.0215,0.2833
0.0005,0.0015,0.0215,0.294388
0.001,0.0015,0.0215,0
0.0015,0.0015,0.0215,0
-0.001,0.002,0.0215,0
-0.0005,0.002,0.0215,0
0,0.002,0.0215,0
0.0005,0.002,0.0215,0
0.001,0.002,0.0215,0
-0.001,-0.002,0.022,0
-0.0005,-0.002,0.022,0
0,-0.002,0.022,0
0.0005,-0.002,0.022,0
0.001,-0.002,0.022,0
-0.0015,-0.0015,0.022,0
-0.001,-0.0015,0.022,0
-0.0005,-0.0015,0.022,0.293041
0,-0.0015,0.022,0.285679
0.0005,-0.0015,0.022,0.281085
0.001,-0.0015,0.022,0
0.0015,-0.0015,0.022,0
-0.002,-0.001,0.022,0
-0.0015,-0.001,0.022,0
-0.001,-0.001,0.022,0.283156
-0.0005,-0.001,0.022,0.283334
0,-0.001,0.022,0.277205
0.0005,-0.001,0.022,0.279531
0.001,-0.001,0.022,0.281326
0.0015,-0.001,0.022,0
0.002,-0.001,0.022,0
-0.002,-0.0005,0.022,0
-0.0015,-0.0005,0.022,0.281009
-0.001,-0.0005,0.022,0.279358
-0.0005,-0.0005,0.022,0.277684
0,-0.0005,0.022,0.274909
0.0005,-0.0005,0.022,0.283746
0.001,-0.0005,0.022,0.286931
0.0015,-0.0005,0.022,0.283635
0.002,-0.0005,0.022,0
-0.002,0,0.022,0
-0.0015,0,0.022,0.27929
-0.001,0,0.022,0.276692
-0.0005,0,0.022,0.270542
0,0,0.022,0.273799
0.0005,0,0.022,0.284591
0.001,0,0.022,0.285963
0.0015,0,0.022,0.288913
0.002,0,0.022,0
-0.002,0.0005,0.022,0
-0.0015,0.0005,0.022,0.279167
-0.001,0.0005,0.022,0.275065
-0.0005,0.0005,0.022,0.272424
0,0.0005,0.022,0.275832
0.0005,0.0005,0.022,0.286591
0.001,0.0005,0.022,0.289388
0.0015,0.0005,0.022,0.295205
0.002,0.0005,0.022,0
-0.002,0.001,0.022,0
-0.0015,0.001,0.022,0
-0.001,0.001,0.022,0.272137
-0.0005,0.001,0.022,0.271936
0,0.001,0.022,0.277451
0.0005,0.001,0.022,0.288062
0.001,0.001,0.022,0.294002
0.0015,0.001,0.022,0
0.002,0.001,0.022,0
-0.0015,0.0015,0.022,0
-0.001,0.0015,0.022,0
-0.0005,0.0015,0.022,0.261591
0,0.0015,0.022,0.268759
0.0005,0.0015,0.022,0.282298
0.001,0.0015,0.022,0
0.0015,0.0015,0.022,0
-0.001,0.002,0.022,0
-0.0005,0.002,0.022,0
0,0.002,0.022,0
0.0005,0.002,0.022,0
0.001,0.002,0.022,0
-0.001,-0.002,0.0225,0
-0.0005,-0.002,0.0225,0
0,-0.002,0.0225,0
0.0005,-0.002,0.0225,0
0.001,-0.002,0.0225,0
-0.0015,-0.0015,0.0225,0
-0.001,-0.0015,0.0225,0
-0.0005,-0.0015,0.0225,0.273053
0,-0.0015,0.0225,0.27363
0.0005,-0.0015,0.0225,0.273393
0.001,-0.0015,0.0225,0
0.0015,-0.0015,0.0225,0
-0.002,-0.001,0.0225,0
-0.0015,-0.001,0.0225,0
-0.001,-0.001,0.0225,0.268726
-0.0005,-0.001,0.0225,0.272023
0,-0.001,0.0225,0.272468
0.0005,-0.001,0.0225,0.27727
0.001,-0.001,0.0225,0.282224
0.0015,-0.001,0.0225,0
0.002,-0.001,0.0225,0
-0.002,-0.0005,0.0225,0
-0.0015,-0.0005,0.0225,0.27209
-0.001,-0.0005,0.0225,0.275132
-0.0005,-0.0005,0.0225,0.279642
0,-0.0005,0.0225,0.280702
0.0005,-0.0005,0.0225,0.2854
0.001,-0.0005,0.0225,0.28353
0.0015,-0.0005,0.0225,0.278942
0.002,-0.0005,0.0225,0
-0.002,0,0.0225,0
-0.0015,0,0.0225,0.274871
-0.001,0,0.0225,0.277702
-0.0005,0,0.0225,0.277811
0,0,0.0225,0.281218
0.0005,0,0.0225,0.287769
0.001,0,0.0225,0.287417
0.0015,0,0.0225,0.286772
0.002,0,0.0225,0
-0.002,0.0005,0.0225,0
-0.0015,0.0005,0.0225,0.27441
-0.001,0.0005,0.0225,0.274381
-0.0005,0.0005,0.0225,0.27135
0,0.0005,0.0225,0.277863
0.0005,0.0005,0.0225,0.287314
0.001,0.0005,0.0225,0.294001
0.0015,0.0005,0.0225,0.299023
0.002,0.0005,0.0225,0
-0.002,0.001,0.0225,0
-0.0015,0.001,0.0225,0
-0.001,0.001,0.0225,0.268578
-0.0005,0.001,0.0225,0.266494
0,0.001,0.0225,0.270433
0.0005,0.001,0.0225,0.280154
0.001,0.001,0.0225,0.288167
0.0015,0.001,0.0225,0
0.002,0.001,0.0225,0
-0.0015,0.0015,0.0225,0
-0.001,0.0015,0.0225,0
-0.0005,0.0015,0.0225,0.260675
0,0.0015,0.0225,0.264081
0.0005,0.0015,0.0225,0.275699
0.001,0.0015,0.0225,0
0.0015,0.0015,0.0225,0
-0.001,0.002,0.0225,0
-0.0005,0.002,0.0225,0
0,0.002,0.0225,0
0.0005,0.002,0.0225,0
0.001,0.002,0.0225,0
-0.001,-0.002,0.023,0
-0.0005,-0.002,0.023,0
0,-0.002,0.023,0
0.0005,-0.002,0.023,0
0.001,-0.002,0.023,0
-0.0015,-0.0015,0.023,0
-0.001,-0.0015,0.023,0
-0.0005,-0.0015,0.023,0.271086
0,-0.0015,0.023,0.273802
0.0005,-0.0015,0.023,0.277262
0.001,-0.0015,0.023,0
0.0015,-0.0015,0.023,0
-0.002,-0.001,0.023,0
-0.0015,-0.001,0.023,0
-0.001,-0.001,0.023,0.273743
-0.0005,-0.001,0.023,0.271713
0,-0.001,0.023,0.274922
0.0005,-0.001,0.023,0.275935
0.001,-0.001,0.023,0.270236
0.0015,-0.001,0.023,0
0.002,-0.001,0.023,0
-0.002,-0.0005,0.023,0
-0.0015,-0.0005,0.023,0.274711
-0.001,-0.0005,0.023,0.278229
-0.0005,-0.0005,0.023,0.284862
0,-0.0005,0.023,0.288867
0.0005,-0.0005,0.023,0.281923
0.001,-0.0005,0.023,0.270761
0.0015,-0.0005,0.023,0.268951
0.002,-0.0005,0.023,0
-0.002,0,0.023,0
-0.0015,0,0.023,0.274448
-0.001,0,0.023,0.281769
-0.0005,0,0.023,0.28907
0,0,0.023,0.289227
0.0005,0,0.023,0.285361
0.001,0,0.023,0.277748
0.0015,0,0.023,0.275996
0.002,0,0.023,0
-0.002,0.0005,0.023,0
-0.0015,0.0005,0.023,0.272095
-0.001,0.0005,0.023,0.27938
-0.0005,0.0005,0.023,0.282093
0,0.0005,0.023,0.283878
0.0005,0.0005,0.023,0.287479
0.001,0.0005,0.023,0.285332
0.0015,0.0005,0.023,0.284182
0.002,0.0005,0.023,0
-0.002,0.001,0.023,0
-0.0015,0.001,0.023,0
-0.001,0.001,0.023,0.273238
-0.0005,0.001,0.023,0.27469
0,0.001,0.023,0.276985
0.0005,0.001,0.023,0.280131
0.001,0.001,0.023,0.279478
0.0015,0.001,0.023,0
0.002,0.001,0.023,0
-0.0015,0.0015,0.023,0
-0.001,0.0015,0.023,0
-0.0005,0.0015,0.023,0.269462
0,0.0015,0.023,0.270425
0.0005,0.0015,0.023,0.271318
0.001,0.0015,0.023,0
0.0015,0.0015,0.023,0
-0.001,0.002,0.023,0
-0.0005,0.002,0.023,0
0,0.002,0.023,0
0.0005,0.002,0.023,0
0.001,0.002,0.023,0
-0.001,-0.002,0.0235,0
-0.0005,-0.002,0.0235,0
0,-0.002,0.0235,0
0.0005,-0.002,0.0235,0
0.001,-0.002,0.0235,0
-0.0015,-0.0015,0.0235,0
-0.001,-0.0015,0.0235,0
-0.0005,-0.0015,0.0235,0.285934
0,-0.0015,0.0235,0.277492
0.0005,-0.0015,0.0235,0.27293
0.001,-0.0015,0.0235,0
0.0015,-0.0015,0.0235,0
-0.002,-0.001,0.0235,0
-0.0015,-0.001,0.0235,0
-0.001,-0.001,0.0235,0.283042
-0.0005,-0.001,0.0235,0.284375
0,-0.001,0.0235,0.281205
0.0005,-0.001,0.0235,0.271069
0.001,-0.001,0.0235,0.260591
0.0015,-0.001,0.0235,0
0.002,-0.001,0.0235,0
-0.002,-0.0005,0.0235,0
-0.0015,-0.0005,0.0235,0.277535
-0.001,-0.0005,0.0235,0.277276
-0.0005,-0.0005,0.0235,0.280762
0,-0.0005,0.0235,0.283203
0.0005,-0.0005,0.0235,0.271151
0.001,-0.0005,0.0235,0.258896
0.0015,-0.0005,0.0235,0.257368
0.002,-0.0005,0.0235,0
-0.002,0,0.0235,0
-0.0015,0,0.0235,0.26916
-0.001,0,0.0235,0.273707
-0.0005,0,0.0235,0.279541
0,0,0.0235,0.279631
0.0005,0,0.0235,0.273576
0.001,0,0.0235,0.260711
0.0015,0,0.0235,0.254158
0.002,0,0.0235,0
-0.002,0.0005,0.0235,0
-0.0015,0.0005,0.0235,0.264609
-0.001,0.0005,0.0235,0.269054
-0.0005,0.0005,0.0235,0.274957
0,0.0005,0.0235,0.274555
0.0005,0.0005,0.0235,0.278066
0.001,0.0005,0.0235,0.267586
0.0015,0.0005,0.0235,0.25611
0.002,0.0005,0.0235,0
-0.002,0.001,0.0235,0
-0.0015,0.001,0.0235,0
-0.001,0.001,0.0235,0.262169
-0.0005,0.001,0.0235,0.268182
0,0.001,0.0235,0.274736
0.0005,0.001,0.0235,0.276751
0.001,0.001,0.0235,0.2733
0.0015,0.001,0.0235,0
0.002,0.001,0.0235,0
-0.0015,0.0015,0.0235,0
-0.001,0.0015,0.0235,0
-0.0005,0.0015,0.0235,0.268916
0,0.0015,0.0235,0.275915
0.0005,0.0015,0.0235,0.270715
0.001,0.0015,0.0235,0
0.0015,0.0015,0.0235,0
-0.001,0.002,0.0235,0
-0.0005,0.002,0.0235,0
0,0.002,0.0235,0
0.0005,0.002,0.0235,0
0.001,0.002,0.0235,0
-0.001,-0.002,0.024,0
-0.0005,-0.002,0.024,0
0,-0.002,0.024,0
0.0005,-0.002,0.024,0
0.001,-0.002,0.024,0
-0.0015,-0.0015,0.024,0
-0.001,-0.0015,0.024,0
-0.0005,-0.0015,0.024,0.267026
0,-0.0015,0.024,0.264133
0.0005,-0.0015,0.024,0.257022
0.001,-0.0015,0.024,0
0.0015,-0.0015,0.024,0
-0.002,-0.001,0.024,0
-0.0015,-0.001,0.024,0
-0.001,-0.001,0.024,0.263982
-0.0005,-0.001,0.024,0.269655
0,-0.001,0.024,0.270734
0.0005,-0.001,0.024,0.262031
0.001,-0.001,0.024,0.252257
0.0015,-0.001,0.024,0
0.002,-0.001,0.024,0
-0.002,-0.0005,0.024,0
-0.0015,-0.0005,0.024,0.264366
-0.001,-0.0005,0.024,0.264517
-0.0005,-0.0005,0.024,0.262363
0,-0.0005,0.024,0.262501
0.0005,-0.0005,0.024,0.259063
0.001,-0.0005,0.024,0.249505
0.0015,-0.0005,0.024,0.24308
0.002,-0.0005,0.024,0
-0.002,0,0.024,0
-0.0015,0,0.024,0.26085
-0.001,0,0.024,0.262623
-0.0005,0,0.024,0.262322
0,0,0.024,0.262807
0.0005,0,0.024,0.259348
0.001,0,0.024,0.249468
0.0015,0,0.024,0.235795
0.002,0,0.024,0
-0.002,0.0005,0.024,0
-0.0015,0.0005,0.024,0.25829
-0.001,0.0005,0.024,0.258367
-0.0005,0.0005,0.024,0.261159
0,0.0005,0.024,0.260919
0.0005,0.0005,0.024,0.257584
0.001,0.0005,0.024,0.249516
0.0015,0.0005,0.024,0.232364
0.002,0.0005,0.024,0
-0.002,0.001,0.024,0
-0.0015,0.001,0.024,0
-0.001,0.001,0.024,0.25473
-0.0005,0.001,0.024,0.252398
0,0.001,0.024,0.255689
0.0005,0.001,0.024,0.258741
0.001,0.001,0.024,0.258493
0.0015,0.001,0.024,0
0.002,0.001,0.024,0
-0.0015,0.0015,0.024,0
-0.001,0.0015,0.024,0
-0.0005,0.0015,0.024,0.252782
0,0.0015,0.024,0.258083
0.0005,0.0015,0.024,0.26288
0.001,0.0015,0.024,0
0.0015,0.0015,0.024,0
-0.001,0.002,0.024,0
-0.0005,0.002,0.024,0
0,0.002,0.024,0
0.0005,0.002,0.024,0
0.001,0.002,0.024,0
-0.001,-0.002,0.0245,0
-0.0005,-0.002,0.0245,0
0,-0.002,0.0245,0
0.0005,-0.002,0.0245,0
0.001,-0.002,0.0245,0
-0.0015,-0.0015,0.0245,0
-0.001,-0.0015,0.0245,0
-0.0005,-0.0015,0.0245,0.227368
0,-0.0015,0.0245,0.236007
0.0005,-0.0015,0.0245,0.238421
0.001,-0.0015,0.0245,0
0.0015,-0.0015,0.0245,0
-0.002,-0.001,0.0245,0
-0.0015,-0.001,0.0245,0
-0.001,-0.001,0.0245,0.224278
-0.0005,-0.001,0.0245,0.2298
0,-0.001,0.0245,0.23774
0.0005,-0.001,0.0245,0.23917
0.001,-0.001,0.0245,0.232269
0.0015,-0.001,0.0245,0
0.002,-0.001,0.0245,0
-0.002,-0.0005,0.0245,0
-0.0015,-0.0005,0.0245,0.227547
-0.001,-0.0005,0.0245,0.231669
-0.0005,-0.0005,0.0245,0.232292
0,-0.0005,0.0245,0.234221
0.0005,-0.0005,0.0245,0.235754
0.001,-0.0005,0.0245,0.229296
0.0015,-0.0005,0.0245,0.213358
0.002,-0.0005,0.0245,0.182172
-0.002,0,0.0245,0
-0.0015,0,0.0245,0.236985
-0.001,0,0.0245,0.240261
-0.0005,0,0.0245,0.23922
0,0,0.0245,0.237823
0.0005,0,0.0245,0.234096
0.001,0,0.0245,0.227144
0.0015,0,0.0245,0.207835
0.002,0,0.0245,0.167493
-0.002,0.0005,0.0245,0
-0.0015,0.0005,0.0245,0.242806
-0.001,0.0005,0.0245,0.241868
-0.0005,0.0005,0.0245,0.238836
0,0.0005,0.0245,0.234279
0.0005,0.0005,0.0245,0.229721
0.001,0.0005,0.0245,0.223285
0.0015,0.0005,0.0245,0.205142
0.002,0.0005,0.0245,0.158279
-0.002,0.001,0.0245,0
-0.0015,0.001,0.0245,0
-0.001,0.001,0.0245,0.244844
-0.0005,0.001,0.0245,0.233824
0,0.001,0.0245,0.224704
0.0005,0.001,0.0245,0.224284
0.001,0.001,0.0245,0.222884
0.0015,0.001,0.0245,0
0.002,0.001,0.0245,0
-0.0015,0.0015,0.0245,0
-0.001,0.0015,0.0245,0
-0.0005,0.0015,0.0245,0.235599
0,0.0015,0.0245,0.228101
0.0005,0.0015,0.0245,0.230499
0.001,0.0015,0.0245,0
0.0015,0.0015,0.0245,0
-0.001,0.002,0.0245,0
-0.0005,0.002,0.0245,0
0,0.002,0.0245,0
0.0005,0.002,0.0245,0
0.001,0.002,0.0245,0
-0.001,-0.002,0.025,0
-0.0005,-0.002,0.025,0
0,-0.002,0.025,0
0.0005,-0.002,0.025,0
0.001,-0.002,0.025,0
-0.0015,-0.0015,0.025,0
-0.001,-0.0015,0.025,0
